SCHOOL_ID,DATUM,INSTELLINGSNAAM_VESTIGING,POSTCODE_VESTIGING,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,PROVINCIE,SOORT_PO,DENOMINATIE_VESTIGING,BEVOEGD_GEZAG_NUMMER,EXAMEN,EXAMEN_AANTAL,EXAMEN_GEM
006YL_2019,2019,Oec.bs. De Ark,8311AZ,ESPEL,171,Noordoostpolder,Flevoland,Bo,"Samenwerking PC, RK",40662,IEP,9,80.2222222222222
006YM_2019,2019,Eben Haezerschool,6721WP,BENNEKOM,228,Ede,Gelderland,Bo,Reformatorisch,76663,CET,29,536.965517241379
006YN_2019,2019,Basisschool St Bernardus,8162ET,EPE,232,Epe,Gelderland,Bo,Rooms-Katholiek,76806,CET,29,540.5517241379309
006YO_2019,2019,Basissch de Borgwal,6681DE,BEMMEL,1705,Lingewaard,Gelderland,Bo,Rooms-Katholiek,71956,CET,28,538.75
006YP_2019,2019,Basisschool Bastion,7126BL,BREDEVOORT,197,Aalten,Gelderland,Bo,Rooms-Katholiek,76910,CET,23,534.304347826087
006YQ_2019,2019,Basisschool Bernadette,6924AC,LOO GLD,226,Duiven,Gelderland,Bo,Rooms-Katholiek,42148,CET,14,536.785714285714
006YR_2019,2019,Basisschool Immanuel,8341PD,STEENWIJKERWOLD,1708,Steenwijkerland,Overijssel,Bo,Protestants-Christelijk,41270,ROUTE8,6,197.333333333333
006YT_2019,2019,Antonius Basissch,3772CC,BARNEVELD,203,Barneveld,Gelderland,Bo,Rooms-Katholiek,31237,ROUTE8,16,205.75
006YU_2019,2019,Basissch De Zeven Mijlen,7664XC,MANDERVEEN,183,Tubbergen,Overijssel,Bo,Algemeen bijzonder,50949,CET,8,535.875
006YV_2019,2019,RK Basisschool Roncalli,6613AH,BALGOIJ,296,Wijchen,Gelderland,Bo,Rooms-Katholiek,38001,IEP,6,94.1666666666667
006YX_2019,2019,RK Basisschool De Korf,7328KM,APELDOORN,200,Apeldoorn,Gelderland,Bo,Rooms-Katholiek,76806,IEP,24,81.2083333333333
006YY_2019,2019,Basisschool Don Bosco,8341PZ,STEENWIJKERWOLD,1708,Steenwijkerland,Overijssel,Bo,Rooms-Katholiek,40888,IEP,19,78.94736842105259
006YZ_2019,2019,KBS St. Jozef,8131DG,WIJHE,1773,Olst-Wijhe,Overijssel,Bo,Rooms-Katholiek,40894,CET,16,535.0625
006ZA_2019,2019,Basissch De Meeuwenberg,6665CL,DRIEL,1734,Overbetuwe,Gelderland,Bo,Protestants-Christelijk,41460,CET,22,538.454545454546
006ZB_2019,2019,RK Basissch De Octopus,6631CA,HORSSEN,225,Druten,Gelderland,Bo,Rooms-Katholiek,41340,CET,18,533.611111111111
006ZC_2019,2019,Basissch De Reuzepas,6644EA,EWIJK,209,Beuningen,Gelderland,Bo,Rooms-Katholiek,43487,ROUTE8,19,184.0
006ZF_2019,2019,RK BS De Kreeke,4554CP,WESTDORPE,715,Terneuzen,Zeeland,Bo,Rooms-Katholiek,40803,CET,7,535.857142857143
006ZH_2019,2019,Chr Basissch Het Kompas,4041XJ,KESTEREN,1740,Neder-Betuwe,Gelderland,Bo,Protestants-Christelijk,41460,CET,22,531.681818181818
006ZK_2019,2019,Basisschool Vrije School,7608RN,ALMELO,141,Almelo,Overijssel,Bo,Antroposofisch,77456,CET,20,539.2
006ZL_2019,2019,Basisschool't Mollenveld,7121KZ,AALTEN,197,Aalten,Gelderland,Bo,Protestants-Christelijk,41787,IEP,8,84.375
006ZN_2019,2019,Basissch St Josephschool,3829MD,HOOGLANDERVEEN,307,Amersfoort,Utrecht,Bo,Rooms-Katholiek,71488,CET,58,533.9310344827591
006ZO_2019,2019,RK Basisschool Antonius,7134NE,VRAGENDER,1586,Oost Gelre,Gelderland,Bo,Rooms-Katholiek,46724,ROUTE8,10,220.2
006ZR_2019,2019,Basisschool St Catharina,5856AS,WELLERLOOI,893,Bergen (L.),Limburg,Bo,Rooms-Katholiek,37663,IEP,8,88.875
006ZS_2019,2019,Basisschool St Antonius,1426AE,DE HOEF,736,De Ronde Venen,Utrecht,Bo,Rooms-Katholiek,41233,CET,11,542.454545454546
006ZT_2019,2019,Gerardus Majellaschool,8107AG,BROEKLAND OV,177,Raalte,Overijssel,Bo,Rooms-Katholiek,40894,IEP,27,79.14814814814821
006ZV_2019,2019,IKC De Lente,2157PG,ABBENES,394,Haarlemmermeer,Noord-Holland,Bo,Protestants-Christelijk,42683,CET,8,532.5
006ZZ_2019,2019,Vrije School Michaël,8031HL,ZWOLLE,193,Zwolle,Overijssel,Bo,Antroposofisch,78184,IEP,30,86.7333333333333
007AA_2019,2019,Timotheussch,8224AD,LELYSTAD,995,Lelystad,Flevoland,Bo,Reformatorisch,78197,CET,10,533.1
007AB_2019,2019,Joseph Lokin Basisschool,1244NR,ANKEVEEN,1696,Wijdemeren,Noord-Holland,Bo,Rooms-Katholiek,40676,ROUTE8,13,208.615384615385
007AD_2019,2019,Stg Joodse Kindergem Cheider,1082BV,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Joods,78457,CET,7,539.714285714286
007AE_2019,2019,BS Groen van Prinsterer,3241GH,MIDDELHARNIS,1924,Goeree-Overflakkee,Zuid-Holland,Bo,Protestants-Christelijk,42632,CET,17,535.3529411764711
007AF_2019,2019,Basissch De Wilgenhoek,4142EG,LEERDAM,545,Leerdam,Zuid-Holland,Bo,Algemeen bijzonder,41638,IEP,13,79.30769230769229
007AH_2019,2019,Oec Basissch De Trimaran,1135KA,EDAM,385,Edam-Volendam,Noord-Holland,Bo,Algemeen bijzonder,41012,IEP,53,79.9245283018868
007AI_2019,2019,Montessori Basisschool,7602VV,ALMELO,141,Almelo,Overijssel,Bo,Algemeen bijzonder,23128,IEP,11,85.2727272727273
007AJ_2019,2019,Montessori Basisschool,2402HB,ALPHEN AAN DEN RIJN,484,Alphen aan den Rijn,Zuid-Holland,Bo,Algemeen bijzonder,41324,IEP,18,83.3333333333333
007AK_2019,2019,Basissch De Buutplaats,2525LE,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Rooms-Katholiek,40928,CET,23,537.173913043478
007AL_2019,2019,het Zonnewiel,3731AL,DE BILT,310,De Bilt,Utrecht,Bo,Antroposofisch,79003,IEP,23,86.304347826087
007AM_2019,2019,Eerste Montessorischool,2131RV,HOOFDDORP,394,Haarlemmermeer,Noord-Holland,Bo,Algemeen bijzonder,79016,CET,16,538.875
007AO_2019,2019,Petrus Canisiusschool,1663BA,DE WEERE,432,Opmeer,Noord-Holland,Bo,Rooms-Katholiek,75375,ROUTE8,11,206.909090909091
007AP_2019,2019,Basissch St Bernadette,1652CV,ZUIDERMEER,1598,Koggenland,Noord-Holland,Bo,Rooms-Katholiek,75375,ROUTE8,5,206.0
007AU_2019,2019,De Wegwijzer,9431MK,WESTERBORK,1731,Midden-Drenthe,Drenthe,Bo,Protestants-Christelijk,32073,ROUTE8,16,202.8125
007AV_2019,2019,Basisschool Pancratius,1696CD,OOSTERBLOKKER,498,Drechterland,Noord-Holland,Bo,Rooms-Katholiek,28563,ROUTE8,13,197.07692307692298
007AZ_2019,2019,Basissch Het Koggeschip,1671KH,MEDEMBLIK,420,Medemblik,Noord-Holland,Bo,Protestants-Christelijk,79874,IEP,32,76.65625
007BC_2019,2019,Montessori Bs 't Ronde,3831TX,LEUSDEN,327,Leusden,Utrecht,Bo,Algemeen bijzonder,79835,ROUTE8,32,196.21875
007BF_2019,2019,Schoolver. De Nijepoort,3737XC,GROENEKAN,310,De Bilt,Utrecht,Bo,Algemeen bijzonder,79952,IEP,22,90.8636363636364
007BH_2019,2019,St Jozef,1695AB,BLOKKER,405,Hoorn,Noord-Holland,Bo,Rooms-Katholiek,31657,IEP,24,83.1666666666667
107BH_2019,2019,RK Jenaplansch De Pontonnier,1625CE,HOORN NH,405,Hoorn,Noord-Holland,Bo,Rooms-Katholiek,31657,IEP,18,75.55555555555559
007BI_2019,2019,Jozef en Mariaschool,1641LS,SPIERDIJK,1598,Koggenland,Noord-Holland,Bo,Rooms-Katholiek,75375,ROUTE8,11,205.27272727272702
007BJ_2019,2019,Sint Willibrordschool,8121XD,OLST,1773,Olst-Wijhe,Overijssel,Bo,Rooms-Katholiek,40894,CET,27,535.703703703704
007BK_2019,2019,Sint Canisiusschool,7135JM,HARREVELD,1586,Oost Gelre,Gelderland,Bo,Rooms-Katholiek,46724,ROUTE8,9,192.0
007BL_2019,2019,Basisschool Sinte Lucij,5524BL,STEENSEL,770,Eersel,Noord-Brabant,Bo,Rooms-Katholiek,77338,CET,10,535.9
007BN_2019,2019,Basisschool De Molenwiek,3271BA,MIJNSHEERENLAND,585,Binnenmaas,Zuid-Holland,Bo,Protestants-Christelijk,41127,IEP,9,83.7777777777778
007BO_2019,2019,Willem De Zwijgerschool,6042BL,ROERMOND,957,Roermond,Limburg,Bo,Protestants-Christelijk,41692,CET,22,534.681818181818
007BP_2019,2019,RK BS Pius X,4651XE,STEENBERGEN NB,851,Steenbergen,Noord-Brabant,Bo,Rooms-Katholiek,40517,IEP,8,71.875
007BR_2019,2019,RK BS St Martinus,4715AG,RUCPHEN,840,Rucphen,Noord-Brabant,Bo,Rooms-Katholiek,31017,CET,47,537.489361702128
007BT_2019,2019,Basisschool De Boomgaard,7047AP,BRAAMT,1955,Montferland,Gelderland,Bo,Rooms-Katholiek,50844,CET,8,541.0
007BU_2019,2019,Basissch De Springbeek,5926RC,VENLO,983,Venlo,Limburg,Bo,Rooms-Katholiek,75597,ROUTE8,24,196.333333333333
007BV_2019,2019,Basisschool De Bolleberg,6105AT,MARIA HOOP,1711,Echt-Susteren,Limburg,Bo,Rooms-Katholiek,83280,IEP,6,86.5
007BW_2019,2019,Basisschool Hertogin Johanna,5344SV,OSS,828,Oss,Noord-Brabant,Bo,Algemeen bijzonder,41228,ROUTE8,57,202.0
007BZ_2019,2019,Helcherseeschool,4322BA,SCHARENDIJKE,1676,Schouwen-Duiveland,Zeeland,Bo,Protestants-Christelijk,41583,IEP,18,81.5
007CA_2019,2019,Montessorisch Dukenburg,6538DJ,NIJMEGEN,268,Nijmegen,Gelderland,Bo,Algemeen bijzonder,29810,ROUTE8,20,204.35
007CB_2019,2019,Oranje Nassau Basissch,3244AK,NIEUWE-TONGE,1924,Goeree-Overflakkee,Zuid-Holland,Bo,Protestants-Christelijk,42632,CET,10,540.6
007CC_2019,2019,Vrijeschool Tiliander,5041DB,TILBURG,855,Tilburg,Noord-Brabant,Bo,Antroposofisch,41246,IEP,24,84.875
007CF_2019,2019,Basisschool De Schakel,6014BH,ITTERVOORT,1640,Leudal,Limburg,Bo,Rooms-Katholiek,23961,CET,9,537.666666666667
007CI_2019,2019,RK Basisschool Dr Poels,5995NP,KESSEL LB,1894,Peel en Maas,Limburg,Bo,Rooms-Katholiek,47959,ROUTE8,10,203.3
007CJ_2019,2019,Basissch Rennevoirt,5056CP,BERKEL-ENSCHOT,855,Tilburg,Noord-Brabant,Bo,Algemeen bijzonder,40971,ROUTE8,26,203.30769230769198
007CK_2019,2019,De Oversteek,6621KV,DREUMEL,668,West Maas en Waal,Gelderland,Bo,Rooms-Katholiek,41340,ROUTE8,31,197.741935483871
007CL_2019,2019,Basisschool Windroos,3962AD,WIJK BIJ DUURSTEDE,352,Wijk bij Duurstede,Utrecht,Bo,Algemeen bijzonder,69447,IEP,21,78.1904761904762
007CM_2019,2019,Jenaplan Bs 't Hogeland,8162GM,EPE,232,Epe,Gelderland,Bo,Algemeen bijzonder,41634,IEP,16,76.375
007CN_2019,2019,Rehobothschool,4696RJ,STAVENISSE,716,Tholen,Zeeland,Bo,Reformatorisch,81902,CET,24,539.291666666667
007CO_2019,2019,Stg v KL en LO op GG,4675BW,SINT PHILIPSLAND,716,Tholen,Zeeland,Bo,Reformatorisch,81967,CET,14,538.142857142857
007CP_2019,2019,Bernard Lievegoed School,6229GX,MAASTRICHT,935,Maastricht,Limburg,Bo,Antroposofisch,41246,IEP,32,86.84375
007CQ_2019,2019,Koos Meinderts,2552JC,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,IEP,50,81.02
007CT_2019,2019,Chr BS de Fakkel,2977XA,GOUDRIAAN,1927,Molenwaard,Zuid-Holland,Bo,Protestants-Christelijk,32631,CET,5,543.2
007CW_2019,2019,Basisschool De Schare,5454GH,SINT HUBERT,815,Mill en Sint Hubert,Noord-Brabant,Bo,Rooms-Katholiek,71749,DIA,8,357.75
007CX_2019,2019,De Vijfster,7312HR,APELDOORN,200,Apeldoorn,Gelderland,Bo,Antroposofisch,77456,CET,11,539.818181818182
007CY_2019,2019,BS Franciscus,5074PE,BIEZENMORTEL,788,Haaren,Noord-Brabant,Bo,Rooms-Katholiek,60204,CET,9,541.222222222222
007DA_2019,2019,RK Basisschool De Vest,5528AV,HOOGELOON,1728,Bladel,Noord-Brabant,Bo,Rooms-Katholiek,44201,ROUTE8,10,206.1
007DB_2019,2019,Basisschool Aquamarijn,6541ZE,NIJMEGEN,268,Nijmegen,Gelderland,Bo,Rooms-Katholiek,29810,ROUTE8,27,190.851851851852
007DE_2019,2019,BS De Lier,5815AJ,MERSELO,984,Venray,Limburg,Bo,Rooms-Katholiek,44397,IEP,16,82.375
007DF_2019,2019,Basisschool St Oda,5813CD,YSSELSTEYN LB,984,Venray,Limburg,Bo,Rooms-Katholiek,44397,IEP,25,80.6
007DG_2019,2019,Basissch De Klokkenberg,6522KB,NIJMEGEN,268,Nijmegen,Gelderland,Bo,Protestants-Christelijk,82591,CET,26,537.2307692307689
007DH_2019,2019,RK Basisschool St Jan,4909AW,OOSTEIND,826,Oosterhout,Noord-Brabant,Bo,Rooms-Katholiek,40278,IEP,8,83.125
007DI_2019,2019,Jenaplansch De Waterval,2162JK,LISSE,553,Lisse,Zuid-Holland,Bo,Algemeen bijzonder,82747,CET,10,543.2
007DJ_2019,2019,Basisschool Pendula,5017CA,TILBURG,855,Tilburg,Noord-Brabant,Bo,Rooms-Katholiek,40524,IEP,21,78.5714285714286
007DK_2019,2019,Basisschool 't Kempken,7104BD,WINTERSWIJK MEDDO,294,Winterswijk,Gelderland,Bo,Algemeen bijzonder,82786,IEP,9,92.6666666666667
007DL_2019,2019,OBS De Parkenschool,7316BM,APELDOORN,200,Apeldoorn,Gelderland,Bo,Openbaar,41616,CET,42,538.619047619048
007DM_2019,2019,De Nieuwe School,1135BT,EDAM,385,Edam-Volendam,Noord-Holland,Bo,Algemeen bijzonder,82838,CET,19,539.210526315789
007DN_2019,2019,Bs De Zonnehof,6091NS,LEVEROY,946,Nederweert,Limburg,Bo,Rooms-Katholiek,50819,CET,19,532.105263157895
007DP_2019,2019,Samenwerkingssch Emmaus,2264KW,LEIDSCHENDAM,1916,Leidschendam-Voorburg,Zuid-Holland,Bo,Algemeen bijzonder,20281,ROUTE8,66,218.590909090909
007DQ_2019,2019,Vrije School Michael,1403GD,BUSSUM,1942,Gooise Meren,Noord-Holland,Bo,Antroposofisch,82981,IEP,27,85.2592592592593
007DZ_2019,2019,CBS De Fontein,7775AX,LUTTEN,160,Hardenberg,Overijssel,Bo,Protestants-Christelijk,83267,IEP,19,84.73684210526321
007EC_2019,2019,KBS Blaricum,1261MX,BLARICUM,376,Blaricum,Noord-Holland,Bo,Rooms-Katholiek,40676,CET,46,537.217391304348
007ED_2019,2019,PCBS De Wiedekieker,8326CE,SINT JANSKLOOSTER,1708,Steenwijkerland,Overijssel,Bo,Protestants-Christelijk,41270,ROUTE8,13,206.615384615385
007EE_2019,2019,CBS De Rank,4431EP,'S-GRAVENPOLDER,654,Borsele,Zeeland,Bo,Protestants-Christelijk,41582,IEP,10,87.8
007EF_2019,2019,Willibrordus,7561PT,DEURNINGEN,1774,Dinkelland,Overijssel,Bo,Rooms-Katholiek,75219,CET,27,541.222222222222
007EG_2019,2019,De leerlingst,6081GR,HAELEN,1640,Leudal,Limburg,Bo,Rooms-Katholiek,23961,ROUTE8,27,197.407407407407
007EI_2019,2019,Basisschool St Theresia,3723KR,BILTHOVEN,310,De Bilt,Utrecht,Bo,Rooms-Katholiek,41794,CET,89,540.134831460674
007EJ_2019,2019,Basisschool Wingerd,6617AC,BERGHAREN,296,Wijchen,Gelderland,Bo,Rooms-Katholiek,38001,IEP,16,79.4375
007EK_2019,2019,NH Basisschool De Zaaier,3784WT,TERSCHUUR,203,Barneveld,Gelderland,Bo,Protestants-Christelijk,83579,CET,12,538.75
007EM_2019,2019,CBS 't Fundament,9866AT,LUTJEGAST,15,Grootegast,Groningen,Bo,Protestants-Christelijk,41571,IEP,9,89.44444444444441
007EN_2019,2019,CBS PWA,8061JM,HASSELT,1896,Zwartewaterland,Overijssel,Bo,Protestants-Christelijk,41343,CET,14,537.071428571429
007EQ_2019,2019,Basisschool De Regenboog,3891CN,ZEEWOLDE,50,Zeewolde,Flevoland,Bo,Protestants-Christelijk,42600,CET,33,535.030303030303
007ER_2019,2019,Basisschool Budschop,6031AK,NEDERWEERT,946,Nederweert,Limburg,Bo,Rooms-Katholiek,50819,ROUTE8,10,206.1
007ET_2019,2019,Elckerlyc Bs Freinetonderwijs,1852WS,HEILOO,399,Heiloo,Noord-Holland,Bo,Algemeen bijzonder,84489,IEP,21,86.4761904761905
007EX_2019,2019,Vrije School Amersfoort,3816SE,AMERSFOORT,307,Amersfoort,Utrecht,Bo,Antroposofisch,84801,IEP,40,78.15
007FA_2019,2019,Basissch De Meerstromen,4503AT,GROEDE,1714,Sluis,Zeeland,Bo,"Samenwerking PC, RK",37299,CET,16,536.625
007FD_2019,2019,Eerste Montessorischool,4611SC,BERGEN OP ZOOM,748,Bergen op Zoom,Noord-Brabant,Bo,Algemeen bijzonder,40980,IEP,24,80.0833333333333
007FE_2019,2019,De Meertuin,1774AK,SLOOTDORP,1911,Hollands Kroon,Noord-Holland,Bo,Algemeen bijzonder,85217,IEP,11,83.8181818181818
007FF_2019,2019,SSBO De Sudwester,8608CX,SNEEK,1900,S·dwest-FryslÔn,Friesland,Sbo,Protestants-Christelijk,85321,ROUTE8,88,158.69318181818198
007FI_2019,2019,Basisschool De Ratel,6591XP,GENNEP,907,Gennep,Limburg,Bo,Rooms-Katholiek,37663,IEP,44,79.6136363636364
007FJ_2019,2019,Basisschool De Leydraad,5266AV,CROMVOIRT,865,Vught,Noord-Brabant,Bo,Rooms-Katholiek,39600,DIA,9,363.111111111111
007FK_2019,2019,OBS De Slinger,7121DP,AALTEN,197,Aalten,Gelderland,Bo,Openbaar,41501,DIA,19,355.052631578947
007FL_2019,2019,De Horizon,5721VM,ASTEN,743,Asten,Noord-Brabant,Bo,Openbaar,41860,CET,16,535.8125
007FM_2019,2019,Basisschool 't Busseltje,5521GD,EERSEL,770,Eersel,Noord-Brabant,Bo,Openbaar,41662,CET,23,538.217391304348
007FU_2019,2019,Basissch De Driemaster,8061AW,HASSELT,1896,Zwartewaterland,Overijssel,Bo,Protestants-Christelijk,41343,CET,15,539.4
107FU_2019,2019,"De Driemaster, loc Mastenbroek",8294PE,MASTENBROEK,1896,Zwartewaterland,Overijssel,Bo,Protestants-Christelijk,41343,CET,5,537.8
007FY_2019,2019,Basisschool Anne Frank,2665TK,BLEISWIJK,1621,Lansingerland,Zuid-Holland,Bo,Openbaar,41488,IEP,30,85.1
007FZ_2019,2019,BS Het Tweespan,3381AM,GIESSENBURG,689,Giessenlanden,Zuid-Holland,Bo,Openbaar,41638,ROUTE8,15,209.133333333333
007GB_2019,2019,Basisschool De Meidoorn,5331CE,KERKDRIEL,263,Maasdriel,Gelderland,Bo,Openbaar,41633,CET,13,539.538461538462
007GC_2019,2019,Basisschool De Bolster,5271KL,SINT-MICHIELSGESTEL,845,Sint-Michielsgestel,Noord-Brabant,Bo,Openbaar,41633,ROUTE8,53,208.207547169811
007GD_2019,2019,Basisschool De Regenboog,4731VW,OUDENBOSCH,1655,Halderberge,Noord-Brabant,Bo,Openbaar,41471,IEP,34,85.1176470588235
007GE_2019,2019,Opb Basissch De Meenthe,9421NP,BOVENSMILDE,1731,Midden-Drenthe,Drenthe,Bo,Openbaar,41812,IEP,16,83.4375
007GT_2019,2019,Sparrenbosschool,2121CJ,BENNEBROEK,377,Bloemendaal,Noord-Holland,Bo,Openbaar,41500,IEP,24,87.9583333333333
007GU_2019,2019,Opb Basisschool De Bron,5751WJ,DEURNE,762,Deurne,Noord-Brabant,Bo,Openbaar,41860,ROUTE8,10,194.7
007GY_2019,2019,OBS de Korenbloem,5688PG,OIRSCHOT,823,Oirschot,Noord-Brabant,Bo,Openbaar,41662,CET,24,533.041666666667
007HL_2019,2019,RK Basisschool Andreas,2215CK,VOORHOUT,1525,Teylingen,Zuid-Holland,Bo,Rooms-Katholiek,40967,IEP,22,82.7272727272727
007HN_2019,2019,JHR Willem Versluijssch,4363NE,AAGTEKERKE,717,Veere,Zeeland,Bo,Reformatorisch,20450,CET,23,538.521739130435
007HO_2019,2019,Basisschool Op de Hoogte,9851AJ,BURUM,79,Kollumerland en Nieuwkruisland,Friesland,Bo,Protestants-Christelijk,40635,IEP,9,89.0
007HP_2019,2019,PC Bs De Earste Trimen,8771RT,NIJLAND,1900,S·dwest-FryslÔn,Friesland,Bo,Protestants-Christelijk,42545,IEP,10,82.5
007HQ_2019,2019,Basissch Inst Schreuder,1071CW,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,CET,21,536.52380952381
007HV_2019,2019,De Grienden,4926AX,LAGE ZWALUWE,1719,Drimmelen,Noord-Brabant,Bo,Protestants-Christelijk,41782,CET,39,534.538461538462
007HX_2019,2019,Basisschool De Bonkelder,8748DW,WITMARSUM,1900,S·dwest-FryslÔn,Friesland,Bo,Protestants-Christelijk,42604,CET,11,535.363636363636
007IA_2019,2019,School Met De Bijbel,4697CL,SINT-ANNALAND,716,Tholen,Zeeland,Bo,Reformatorisch,42724,CET,22,535.0
007IH_2019,2019,Pr Julianasch,3314KT,DORDRECHT,505,Dordrecht,Zuid-Holland,Bo,Protestants-Christelijk,30582,IEP,23,84.7826086956522
007IJ_2019,2019,Basisschool Op E Hichte,8629RA,SCHARNEGOUTUM,1900,S·dwest-FryslÔn,Friesland,Bo,Protestants-Christelijk,42545,IEP,23,83.2608695652174
007IK_2019,2019,St Martinus Basisschool,5911BM,VENLO,983,Venlo,Limburg,Bo,Rooms-Katholiek,24207,DIA,28,365.428571428571
007IL_2019,2019,Staetlansskoalle,8804NH,TZUM,1949,Waadhoeke,Friesland,Bo,Protestants-Christelijk,42656,IEP,12,87.6666666666667
007IM_2019,2019,SWS De Adeborg,9831PL,ADUARD,56,Zuidhorn,Groningen,Bo,Protestants-Christelijk,41571,CET,21,535.285714285714
007IP_2019,2019,Basisschool It Harspit,9145SK,TERNAARD,58,Dongeradeel,Friesland,Bo,Protestants-Christelijk,40788,IEP,19,82.5263157894737
007IV_2019,2019,GBS Het Zwaluwnest,3825BN,AMERSFOORT,307,Amersfoort,Utrecht,Bo,Gereformeerd vrijgemaakt,40945,CET,43,538.325581395349
007IX_2019,2019,Roelof Venemaschool,1181ER,AMSTELVEEN,362,Amstelveen,Noord-Holland,Bo,Protestants-Christelijk,40020,CET,66,539.80303030303
007IY_2019,2019,De Rank,7242KH,LOCHEM,262,Lochem,Gelderland,Bo,Protestants-Christelijk,27067,IEP,16,85.75
007IZ_2019,2019,Basissch Kon Wilhelmina,9161BX,HOLLUM,60,Ameland,Friesland,Bo,Protestants-Christelijk,27340,DIA,12,357.916666666667
007JC_2019,2019,BS de Uylenborch,4286BN,ALMKERK,874,Woudrichem,Noord-Brabant,Bo,Protestants-Christelijk,27860,CET,45,536.488888888889
007JE_2019,2019,De Boustien,9271VN,DE WESTEREEN,1891,Dantumadiel,Friesland,Bo,Protestants-Christelijk,41039,IEP,32,83.46875
007JG_2019,2019,RK Basissch Het Octaaf,2925BH,KRIMPEN AAN DEN IJSSEL,542,Krimpen aan den IJssel,Zuid-Holland,Bo,Rooms-Katholiek,24597,CET,26,539.692307692308
007JH_2019,2019,Admiraal De Ruyterschool,1056HP,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,41023,CET,30,532.9333333333329
007JK_2019,2019,Eerste Openluchtschool,1077KJ,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Algemeen bijzonder,28614,CET,28,542.392857142857
007JM_2019,2019,De Kandelaar,4233CN,AMEIDE,707,Zederik,Zuid-Holland,Bo,Protestants-Christelijk,41439,CET,28,536.821428571429
007JN_2019,2019,Julianabasisschool,4413AG,KRABBENDIJKE,703,Reimerswaal,Zeeland,Bo,Reformatorisch,29823,CET,23,533.695652173913
007JQ_2019,2019,c.b.s. Wrâldwizer,9137RL,OOSTERNIJKERK,58,Dongeradeel,Friesland,Bo,Protestants-Christelijk,40788,IEP,13,85.30769230769229
007JR_2019,2019,Basissch De Welle,4416AT,KRUININGEN,703,Reimerswaal,Zeeland,Bo,Protestants-Christelijk,41582,IEP,13,79.3846153846154
007JU_2019,2019,CNS De Nieuwe Weg,3233BK,OOSTVOORNE,614,Westvoorne,Zuid-Holland,Bo,Protestants-Christelijk,41507,IEP,26,84.0384615384615
007JV_2019,2019,Chr Basisschool Beesd,4153BE,BEESD,236,Geldermalsen,Gelderland,Bo,Protestants-Christelijk,30889,CET,13,539.615384615385
007JX_2019,2019,SWS De Leister Igge,9218RH,OPEINDE,90,Smallingerland,Friesland,Bo,Protestants-Christelijk,40342,IEP,25,85.88
007KA_2019,2019,Ichthusschool,8281EA,GENEMUIDEN,1896,Zwartewaterland,Overijssel,Bo,Protestants-Christelijk,41270,ROUTE8,33,198.21212121212102
007KB_2019,2019,Ds G H Kerstenschool,4454BX,BORSSELE,654,Borsele,Zeeland,Bo,Reformatorisch,31890,CET,15,536.733333333333
007KC_2019,2019,School Met De Bijbel,4171BA,HERWIJNEN,733,Lingewaal,Gelderland,Bo,Protestants-Christelijk,41396,CET,23,536.478260869565
007KD_2019,2019,Chr Basisschool Rehoboth,2751AV,MOERKAPELLE,1892,Zuidplas,Zuid-Holland,Bo,Reformatorisch,32072,IEP,51,85.2941176470588
007KE_2019,2019,De Peppels PC Jenaplanbasissch,5831CA,BOXMEER,756,Boxmeer,Noord-Brabant,Bo,Protestants-Christelijk,30235,IEP,44,77.6363636363636
007KF_2019,2019,Basisschool De Regenboog,3411XJ,LOPIK,331,Lopik,Utrecht,Bo,Protestants-Christelijk,41439,CET,27,534.37037037037
007KG_2019,2019,De Wegwijzer,7468AD,ENTER,189,Wierden,Overijssel,Bo,Protestants-Christelijk,92951,IEP,19,87.63157894736841
007KH_2019,2019,De Nieuwe Wiel,3411XB,LOPIK,331,Lopik,Utrecht,Bo,Protestants-Christelijk,41286,CET,24,538.041666666667
007KI_2019,2019,Basisschool Eben Haezer,2975BK,OTTOLAND,1927,Molenwaard,Zuid-Holland,Bo,Protestants-Christelijk,32631,CET,13,542.692307692308
007KJ_2019,2019,De Fontein,2181TA,HILLEGOM,534,Hillegom,Zuid-Holland,Bo,Protestants-Christelijk,40967,AMN,28,387.142857142857
007KK_2019,2019,Basisschool De Handpalm,9965RA,LEENS,1663,De Marne,Groningen,Bo,Gereformeerd vrijgemaakt,41025,DIA,7,358.142857142857
007KL_2019,2019,Basissch md Bijbel Het Kompas,3417EN,MONTFOORT,335,Montfoort,Utrecht,Bo,Reformatorisch,32813,ROUTE8,15,214.2
007KN_2019,2019,Basissch Agatha Snellen,3512XG,UTRECHT,344,Utrecht,Utrecht,Bo,Algemeen bijzonder,33268,IEP,27,84.3333333333333
007KO_2019,2019,Geref BS De Fontein,7531ZD,ENSCHEDE,153,Enschede,Overijssel,Bo,Gereformeerd vrijgemaakt,41624,CET,15,537.0666666666671
