PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;REKENEN_LAGER1F;REKENEN_1F;REKENEN_1S;REKENEN_2F;LV_LAGER1F;LV_1F;LV_2F;TV_LAGER1F;TV_1F;TV_2F
20180417;03KM;00;Chr Bs Prins W Alexander;8121BR;OLST;1773;Olst-Wijhe;Overijssel;Bo;Protestants-Christelijk;40894;1;9;5;0;0;6;9;0;10;5
20180417;03KP;00;CBS Koning Willem-Alexander;9981KJ;UITHUIZEN;1651;Eemsmond;Groningen;Bo;Protestants-Christelijk;41261;0;6;8;2;0;3;13;0;1;15
20180417;03KR;00;Basisschool De Lichtbron;9602PK;HOOGEZAND;  18;Hoogezand-Sappemeer;Groningen;Bo;Gereformeerd vrijgemaakt;41025;0;0;13;0;0;1;12;0;4;9
20180417;03KS;00;RK Basissch C v Leeuwen;6961ZE;EERBEEK; 213;Brummen;Gelderland;Bo;Rooms-Katholiek;76806;4;19;8;0;0;9;22;1;10;20
20180417;03KT;00;De Planthof;8303HL;EMMELOORD; 171;Noordoostpolder;Flevoland;Bo;Gereformeerd vrijgemaakt;41632;2;9;10;0;0;4;17;0;7;14
20180417;03KV;00;Basisschool Dr A Comrie;4416DE;KRUININGEN; 703;Reimerswaal;Zeeland;Bo;Reformatorisch;29473;1;17;14;0;1;8;23;4;14;14
20180417;03KW;00;Basisschool Comenius;3703CG;ZEIST; 355;Zeist;Utrecht;Bo;Protestants-Christelijk;29577;0;7;41;0;0;4;44;1;11;36
20180417;03KX;00;PC BS De Fontein;1791VA;DEN BURG; 448;Texel;Noord-Holland;Bo;Protestants-Christelijk;79874;3;10;7;4;0;4;20;0;10;14
20180417;03LA;00;Sint-Petrusschool;1111HL;DIEMEN; 384;Diemen;Noord-Holland;Bo;Rooms-Katholiek;29863;0;9;15;0;0;4;20;0;8;16
20180417;03LC;00;Chr Basissch De Fontein;7841AZ;SLEEN; 109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;0;4;6;0;0;3;7;0;6;4
20180417;03LD;00;Basisschool Neel;6042NG;ROERMOND; 957;Roermond;Limburg;Bo;Rooms-Katholiek;41692;3;7;21;0;1;5;25;0;13;18
20180417;03LE;00;Basissch De Steenen Brug;6041LV;ROERMOND; 957;Roermond;Limburg;Bo;Rooms-Katholiek;41692;0;10;16;0;0;1;25;0;6;20
20180417;03LK;00;De Oersprong;7071KS;ULFT;1509;Oude IJsselstreek;Gelderland;Bo;Rooms-Katholiek;50129;4;28;14;0;0;21;25;0;33;13
20180417;03LN;00;Wittenberg-school;3925BW;SCHERPENZEEL GLD; 279;Scherpenzeel;Gelderland;Bo;Reformatorisch;31189;7;24;13;0;1;11;32;2;30;12
20180417;03LQ;00;Ds Joannes Beukelmansch;2951PL;ALBLASSERDAM; 482;Alblasserdam;Zuid-Holland;Bo;Reformatorisch;31077;3;33;22;0;0;15;43;9;20;29
20180417;03LR;00;CBS Remmelt Booy;9863PV;DOEZUM;  15;Grootegast;Groningen;Bo;Protestants-Christelijk;41571;1;4;2;4;0;4;7;0;3;8
20180417;03LS;00;Klim Op School;7461EJ;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Rooms-Katholiek;68836;2;9;7;0;0;5;13;0;7;11
20180417;03LT;00;St Nicolaasschool;6532CW;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;1;10;3;16;0;1;29;0;11;19
20180417;03LX;00;Bs Drie Koningen;3454AB;DE MEERN; 344;Utrecht;Utrecht;Bo;Rooms-Katholiek;32099;0;35;37;0;1;14;57;2;24;46
20180417;03LY;00;RK BS Laurentius;4835CD;BREDA; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;32203;2;34;64;0;0;19;81;29;0;71
20180417;03MA;00;Basissch Klimop;5366AK;MEGEN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;1;3;6;0;0;5;5;1;6;3
20180417;03MF;00;Basisschool Rehoboth;3888KD;UDDEL; 200;Apeldoorn;Gelderland;Bo;Reformatorisch;35297;3;15;19;0;0;10;27;0;13;24
20180417;03MH;00;Petrus en Paulus School;5466RS;VEGHEL;1948;Meierijstad;Noord-Brabant;Bo;Rooms-Katholiek;73712;1;8;2;0;1;2;8;1;5;5
20180417;03MI;00;Martin Luther Kingschool;3738EB;MAARTENSDIJK; 310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;0;10;21;0;0;1;30;0;12;19
20180417;03MJ;00;Eben-HaÎzerschool;3541DZ;UTRECHT; 344;Utrecht;Utrecht;Bo;Reformatorisch;41534;0;4;5;0;0;1;8;0;2;7
20180417;03MK;00;Basisschool Berkeloo;5056XN;BERKEL-ENSCHOT; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;40971;0;15;64;0;3;13;63;4;14;61
20180417;03ML;00;Chr Nationale Basissch;7951JS;STAPHORST; 180;Staphorst;Overijssel;Bo;Protestants-Christelijk;36831;4;12;22;0;2;17;19;3;14;21
20180417;03MO;00;RK Bs Sint Marie;4635CX;HUIJBERGEN; 873;Woensdrecht;Noord-Brabant;Bo;Rooms-Katholiek;40517;0;4;9;0;0;2;11;0;3;10
20180417;03MQ;00;Maria Goretti;6591JG;GENNEP; 907;Gennep;Limburg;Bo;Rooms-Katholiek;37663;0;8;4;1;0;1;12;0;4;9
20180417;03MR;00;Kbs Weilust;4817WR;BREDA; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;0;29;38;0;0;10;57;0;29;38
20180417;03MT;00;Basissch Molenbolwerk;4515AT;IJZENDIJKE;1714;Sluis;Zeeland;Bo;Rooms-Katholiek;37299;0;10;4;0;1;4;9;0;7;7
20180417;03MW;00;RK Bs Het Palet;4625BR;BERGEN OP ZOOM; 748;Bergen op Zoom;Noord-Brabant;Bo;Rooms-Katholiek;40517;3;5;3;0;0;8;3;0;8;3
20180417;03MX;00;Basisschool de Caleidoscoop;6444CL;BRUNSSUM; 899;Brunssum;Limburg;Bo;Rooms-Katholiek;41516;3;25;6;0;1;13;20;2;21;11
20180417;03NB;00;De Rozenhorst;3181HE;ROZENBURG ZH; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;0;38;15;0;0;8;45;1;14;38
20180417;03NC;00;Basisonderwijs Scharn;6226BP;MAASTRICHT; 935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;0;23;29;0;0;6;46;0;14;38
20180417;03NE;00;RK Basisschool Vinkenbos;4714BZ;SPRUNDEL; 840;Rucphen;Noord-Brabant;Bo;Rooms-Katholiek;31017;2;11;15;0;0;4;24;0;12;16
20180417;03NF;00;De Drie Vijvers;6596AP;MILSBEEK; 907;Gennep;Limburg;Bo;Rooms-Katholiek;37663;2;7;0;15;0;3;21;0;4;20
20180417;03NH;00;RK Basissch St Jozef;4529GJ;EEDE ZLD;1714;Sluis;Zeeland;Bo;Rooms-Katholiek;37299;0;4;2;0;0;2;4;1;2;3
20180417;03NI;00;De Tweemaster;2141VJ;VIJFHUIZEN; 394;Haarlemmermeer;Noord-Holland;Bo;Algemeen bijzonder;40775;8;20;15;0;1;10;32;2;18;23
20180417;03NJ;00;Aloysiusschool voor Bo;2051BC;OVERVEEN; 377;Bloemendaal;Noord-Holland;Bo;Rooms-Katholiek;40775;0;12;12;5;0;1;28;0;10;19
20180417;03NN;00;RK BS De Driesprong;4861BB;CHAAM;1723;Alphen-Chaam;Noord-Brabant;Bo;Rooms-Katholiek;32060;2;11;16;0;1;2;26;2;7;20
20180417;03NO;00;RK Basissch De Wegwijzer;4885AH;ACHTMAAL; 879;Zundert;Noord-Brabant;Bo;Rooms-Katholiek;78066;1;1;12;0;0;2;12;0;2;12
20180417;03NP;00;Basissch St Sebastianus;7447CK;HELLENDOORN; 163;Hellendoorn;Overijssel;Bo;Rooms-Katholiek;68836;1;13;12;0;1;5;20;0;16;10
20180417;03NR;00;Basisschool De Oostvogel;4586AJ;LAMSWAARDE; 677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;0;0;0;0;0;0;0;0;0;0
20180417;03NT;00;RK Basissch De Regenboog;2252TR;VOORSCHOTEN; 626;Voorschoten;Zuid-Holland;Bo;Rooms-Katholiek;41447;0;18;13;0;0;2;29;1;16;14
20180417;03NU;00;Talentencampus Venlo Basisondw;5913GB;VENLO; 983;Venlo;Limburg;Bo;Rooms-Katholiek;41018;5;18;12;0;1;7;27;3;20;12
20180417;03NW;00;Kbs De Zandberg;4818GL;BREDA; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;3;29;70;0;1;10;91;1;20;81
20180417;03NY;00;RK Basissch St Antonius;2431XB;NOORDEN; 569;Nieuwkoop;Zuid-Holland;Bo;Rooms-Katholiek;40974;0;5;13;0;0;3;15;0;3;15
20180417;03NZ;00;RK Basissch D Krullevaar;2871CV;SCHOONHOVEN;1931;Krimpenerwaard;Zuid-Holland;Bo;Rooms-Katholiek;40765;0;8;0;5;0;3;10;1;5;7
20180417;03OA;00;Basissch Petrus Dathenus;1222VC;HILVERSUM; 402;Hilversum;Noord-Holland;Bo;Reformatorisch;34139;0;0;0;0;0;0;0;0;0;0
20180417;03OB;00;Basisschool Ummer Clumme;6343RJ;KLIMMEN; 986;Voerendaal;Limburg;Bo;Rooms-Katholiek;41506;1;6;12;0;1;8;10;0;7;12
20180417;03OC;00;OEC De Welp;7475CX;MARKELO;1735;Hof van Twente;Overijssel;Bo;Protestants-Christelijk;27910;0;3;3;0;0;2;4;0;4;2
20180417;03OJ;00;Ds J Groenewegenschool;4251GD;WERKENDAM; 870;Werkendam;Noord-Brabant;Bo;Reformatorisch;39275;6;27;32;0;0;10;55;2;21;42
20180417;03OK;00;BS De Zuidstroom;5912BT;VENLO; 983;Venlo;Limburg;Bo;Rooms-Katholiek;41018;4;14;8;0;2;5;19;0;8;18
20180417;03OM;00;RK Bs De Berensprong;6075CW;HERKENBOSCH;1669;Roerdalen;Limburg;Bo;Rooms-Katholiek;41692;0;9;10;0;1;6;12;1;11;7
20180417;03ON;00;St Gerardus Majella;9602GX;HOOGEZAND;  18;Hoogezand-Sappemeer;Groningen;Bo;Rooms-Katholiek;45000;5;4;7;0;2;7;7;6;6;4
20180417;03OP;00;Basisschool St Oda;6217KM;MAASTRICHT; 935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;5;6;2;0;3;4;6;0;7;6
20180417;03OR;00;GBS De Sterrenpracht;4571TV;AXEL; 715;Terneuzen;Zeeland;Bo;Gereformeerd vrijgemaakt;41646;0;8;12;0;0;5;15;0;7;13
20180417;03OT;00;RK BSO De Meule;5914XS;VENLO; 983;Venlo;Limburg;Bo;Rooms-Katholiek;41018;3;18;16;0;1;11;25;6;11;20
20180417;03OU;00;Ond Gemeenschap de Hoeve;3871NA;HOEVELAKEN; 267;Nijkerk;Gelderland;Bo;Rooms-Katholiek;39912;2;14;15;0;0;2;29;2;8;21
20180417;03PC;00;RK BS Teresia;5141HK;WAALWIJK; 867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;3;7;4;5;1;6;12;0;12;7
20180417;03PD;00;Basisschool De Octopus;6071VP;SWALMEN; 957;Roermond;Limburg;Bo;Rooms-Katholiek;41692;0;9;22;0;1;6;24;2;11;18
20180417;03PF;00;Basisschool Bocholtz;6351HJ;BOCHOLTZ; 965;Simpelveld;Limburg;Bo;Rooms-Katholiek;41516;0;7;30;0;2;10;25;0;11;26
20180417;03PH;00;RKBS De Kiem;2371EK;ROELOFARENDSVEEN;1884;Kaag en Braassem;Zuid-Holland;Bo;Samenwerking PC, RK;40969;4;13;10;0;0;8;19;2;19;6
20180417;03PJ;00;Basissch St Joan;6027PL;SOERENDONK;1706;Cranendonck;Noord-Brabant;Bo;Rooms-Katholiek;31384;3;8;9;0;1;5;14;0;8;12
20180417;03PK;00;Basissch Sint Agnes;5106NE;DONGEN; 766;Dongen;Noord-Brabant;Bo;Rooms-Katholiek;40672;0;10;3;0;0;2;11;0;5;8
20180417;03PL;00;RK Bs St Jozef;4759BD;NOORDHOEK;1709;Moerdijk;Noord-Brabant;Bo;Rooms-Katholiek;31017;0;0;12;0;0;0;12;0;0;12
20180417;03PM;00;De Wegwijzer;5271XR;SINT-MICHIELSGESTEL; 845;Sint-Michielsgestel;Noord-Brabant;Bo;Rooms-Katholiek;40848;5;11;16;0;2;10;20;4;11;17
20180417;03PN;00;Ter Doest;4569AP;GRAAUW; 677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;1;3;2;1;0;2;5;0;4;3
20180417;03PP;00;Bernadetteschool;5738AH;MARIAHOUT;1659;Laarbeek;Noord-Brabant;Bo;Rooms-Katholiek;40557;4;7;15;0;0;2;24;1;10;15
20180417;03PQ;00;Petrusschool;2286RL;RIJSWIJK ZH; 603;Rijswijk;Zuid-Holland;Bo;Rooms-Katholiek;40928;4;18;4;7;0;8;25;0;18;15
20180417;03PS;00;Montessori Landsmeer;1121JC;LANDSMEER; 415;Landsmeer;Noord-Holland;Bo;Algemeen bijzonder;40586;2;13;16;0;0;2;29;0;14;17
20180417;03PV;00;Basisschool 't Kempke;6077AS;SINT ODILIENBERG;1669;Roerdalen;Limburg;Bo;Rooms-Katholiek;41692;1;11;5;0;0;8;9;0;11;6
20180417;03PW;00;Basissch Maria;5382JD;VINKEL; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Rooms-Katholiek;41228;0;9;17;0;0;8;18;0;9;17
20180417;03PX;00;Basisschool De Pollenhof;5321GL;HEDEL; 263;Maasdriel;Gelderland;Bo;Rooms-Katholiek;41090;2;9;12;0;0;5;18;0;3;20
20180417;03PY;00;Basisschool De Oase;2555XW;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;3;25;0;36;0;14;50;0;28;36
20180417;03QA;00;De Plakkenberg;7064BK;SILVOLDE;1509;Oude IJsselstreek;Gelderland;Bo;Rooms-Katholiek;41563;2;27;18;0;0;12;35;0;17;30
20180417;03QB;00;Basisschool St Bernardus;4567CA;CLINGE; 677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;0;0;5;0;0;1;4;0;1;4
20180417;03QC;00;RK BS St Anthonius;4698AS;OUD-VOSSEMEER; 716;Tholen;Zeeland;Bo;Rooms-Katholiek;40517;0;2;8;0;0;4;6;0;1;9
20180417;03QD;00;Petrus en Paulus School;6213HM;MAASTRICHT; 935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;1;13;20;0;0;3;31;1;13;20
20180417;03QE;00;Basisschool De Klimboom;5866AV;SWOLGEN;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;1;2;7;0;0;2;8;1;6;3
20180417;03QF;00;Basisschool Sint Anna;5863AT;BLITTERSWIJCK; 984;Venray;Limburg;Bo;Rooms-Katholiek;47920;1;0;9;0;0;1;9;0;2;8
20180417;03QI;00;Mariaschool;5865BJ;TIENRAY;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;2;6;10;0;0;2;16;2;4;12
20180417;03QJ;00;Basisschool Megelsheim;5864CS;MEERLO;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;2;12;7;0;3;4;14;0;10;11
20180417;03QK;00;Basisschool St Liduina;6037RW;KELPEN-OLER;1640;Leudal;Limburg;Bo;Rooms-Katholiek;23961;0;4;10;0;0;2;12;1;5;8
20180417;03QL;00;Basisschool De Vryheit;1949EG;WIJK AAN ZEE; 375;Beverwijk;Noord-Holland;Bo;Rooms-Katholiek;26158;0;12;5;3;0;3;17;0;11;9
20180417;03QN;00;Basisschool Edith Stein;5465RJ;VEGHEL;1948;Meierijstad;Noord-Brabant;Bo;Rooms-Katholiek;73712;1;8;9;0;0;3;15;0;7;11
20180417;03QO;00;'t Schrijverke;5373CH;HERPEN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;2;11;18;0;0;8;23;0;6;25
20180417;03QP;00;SWS De Fladderiep;8317AG;KRAGGENBURG; 171;Noordoostpolder;Flevoland;Bo;Samenwerking PC, RK;40662;0;6;7;0;0;3;10;1;2;10
20180417;03QQ;00;De Tragellijn;6915VT;LOBITH; 196;Rijnwaarden;Gelderland;Bo;Rooms-Katholiek;77235;1;16;10;0;0;4;23;1;9;17
20180417;03QR;00;IKC Het Sterrenbos;6851GM;HUISSEN;1705;Lingewaard;Gelderland;Bo;Rooms-Katholiek;28147;2;24;5;26;1;11;45;0;15;42
20180417;03QS;00;Basisschool A Schweitzer;6942VA;DIDAM;1955;Montferland;Gelderland;Bo;Protestants-Christelijk;42330;1;10;16;0;0;6;21;2;6;19
20180417;03QT;00;Basisschool De Schittering;4927BB;HOOGE ZWALUWE;1719;Drimmelen;Noord-Brabant;Bo;Protestants-Christelijk;41782;1;2;7;0;0;1;9;1;3;6
20180417;03QW;00;RK BS Op Dreef;4645EV;PUTTE; 873;Woensdrecht;Noord-Brabant;Bo;Rooms-Katholiek;40517;1;6;2;6;0;3;12;0;9;6
20180417;03QY;00;Angelaschool v Basisond;5281JB;BOXTEL; 757;Boxtel;Noord-Brabant;Bo;Rooms-Katholiek;42564;2;21;34;0;0;14;43;0;18;39
20180417;03QZ;00;Basisschool De Sleye;6097CW;HEEL;1641;Maasgouw;Limburg;Bo;Rooms-Katholiek;42577;0;7;26;0;0;4;29;3;11;19
20180417;03RA;00;RK Basissch De Horizon;8307AX;ENS; 171;Noordoostpolder;Flevoland;Bo;Rooms-Katholiek;40662;0;8;11;0;0;1;18;0;5;14
20180417;03RC;00;Basisschool St Stephanus;7625PH;ZENDEREN; 147;Borne;Overijssel;Bo;Rooms-Katholiek;68836;0;10;5;0;0;4;11;0;4;11
20180417;03RD;00;Op De Hoeksteen;8061AJ;HASSELT;1896;Zwartewaterland;Overijssel;Bo;Gereformeerd vrijgemaakt;41632;2;10;7;0;0;3;16;0;10;9
20180417;03RE;00;Basisschool De Mirt;8265EA;KAMPEN; 166;Kampen;Overijssel;Bo;Gereformeerd vrijgemaakt;41632;1;8;11;0;0;5;15;0;5;15
20180417;03RG;00;RK Basisschool Bergop;6367HK;VOERENDAAL; 986;Voerendaal;Limburg;Bo;Rooms-Katholiek;41506;2;3;8;0;2;6;5;2;6;5
20180417;03RK;00;Jan De Bakker School;3442XH;WOERDEN; 632;Woerden;Utrecht;Bo;Reformatorisch;43188;0;9;13;0;0;0;22;1;8;13
20180417;03RL;00;De Biezenkamp;6573BH;BEEK-UBBERGEN;1945;Berg en Dal;Gelderland;Bo;Rooms-Katholiek;40814;2;24;29;0;0;7;48;2;17;36
20180417;03RN;00;Sint Josef;5825BL;OVERLOON; 756;Boxmeer;Noord-Brabant;Bo;Rooms-Katholiek;43305;3;28;9;0;2;10;28;1;26;13
20180417;03RO;00;Het Loo;7021XW;ZELHEM;1876;Bronckhorst;Gelderland;Bo;Protestants-Christelijk;41011;1;7;3;1;0;3;9;0;2;10
20180417;03RO;01;PC Bs Nijman IJzevoorde;7004HT;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;Protestants-Christelijk;41011;1;5;4;0;0;1;9;0;4;6
20180417;03RP;00;Basisschool Antonius;6082AM;BUGGENUM;1640;Leudal;Limburg;Bo;Rooms-Katholiek;23961;0;1;0;6;0;0;7;0;0;7
20180417;03RQ;00;Rehoboth-School;2992AB;BARENDRECHT; 489;Barendrecht;Zuid-Holland;Bo;Reformatorisch;43383;1;13;0;23;1;4;32;0;12;25
20180417;03RS;00;Basisschool de Violier;6101HH;ECHT;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;41797;0;6;4;0;0;2;8;0;5;5
20180417;03RT;00;Deken Wehmeijer;5334JW;VELDDRIEL; 263;Maasdriel;Gelderland;Bo;Rooms-Katholiek;41090;2;5;4;0;1;5;5;0;7;4
20180417;03RV;00;Basisschool Eigenwijs;5808AV;OIRLO; 984;Venray;Limburg;Bo;Rooms-Katholiek;44397;0;12;8;0;0;4;16;1;5;14
20180417;03RW;00;De Tandem;6612BB;NEDERASSELT; 252;Heumen;Gelderland;Bo;Rooms-Katholiek;40814;0;6;5;0;0;0;11;0;5;6
20180417;03RX;00;Willibrord-School;9501CZ;STADSKANAAL;  37;Stadskanaal;Groningen;Bo;Rooms-Katholiek;45000;1;18;9;0;0;4;24;1;15;12
20180417;03RY;00;Sint Gerardus;7826CT;EMMEN; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;45000;2;14;0;16;0;4;28;0;13;19
20180417;03RZ;00;Chr Nat Basissch De Bron;7833GH;NIEUW-AMSTERDAM; 114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;2;8;16;0;3;3;20;2;10;14
20180417;03SB;00;Basisschool De Hoge Waai;4944XB;RAAMSDONK; 779;Geertruidenberg;Noord-Brabant;Bo;Rooms-Katholiek;43825;2;7;14;0;0;1;22;0;5;18
20180417;03SC;00;Willibrord;7591NX;DENEKAMP;1774;Dinkelland;Overijssel;Bo;Rooms-Katholiek;75219;1;6;12;0;0;1;18;0;5;14
20180417;03SE;00;RK BS Het MozaiÎk;4541AL;SLUISKIL; 715;Terneuzen;Zeeland;Bo;Rooms-Katholiek;40803;1;9;3;0;0;1;12;1;6;6
20180417;03SF;00;Ranninkschool;7491EA;DELDEN;1735;Hof van Twente;Overijssel;Bo;Protestants-Christelijk;27910;0;4;3;0;0;2;5;0;4;3
20180417;03SG;00;Basisschool 't Vogelnest;4585AA;HENGSTDIJK; 677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;0;4;1;0;0;1;4;0;4;1
20180417;03SH;00;De Wereldwijzer;6023AM;BUDEL-SCHOOT;1706;Cranendonck;Noord-Brabant;Bo;Rooms-Katholiek;31384;2;8;3;0;0;2;11;0;7;6
20180417;03SJ;00;RK Jozef-School;1394GM;NEDERHORST DEN BERG;1696;Wijdemeren;Noord-Holland;Bo;Rooms-Katholiek;78912;0;12;15;0;0;3;24;0;3;24
20180417;03SK;00;Basisschool De Branding;5665VS;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;Rooms-Katholiek;40557;5;13;10;0;1;8;19;6;12;10
20180417;03SL;00;RK Basissch Bonifatius;9561GA;TER APEL;  48;Vlagtwedde;Groningen;Bo;Rooms-Katholiek;45000;0;6;6;0;0;4;8;0;5;7
20180417;03SM;00;RK Basissch St Radbodus;9035ED;DRONRYP;1908;Menameradiel;Friesland;Bo;Rooms-Katholiek;41000;0;7;5;1;0;3;10;0;7;6
20180417;03SN;00;Daltonschool Nicolaas;3941HS;DOORN;1581;Utrechtse Heuvelrug;Utrecht;Bo;Rooms-Katholiek;69447;0;9;0;21;0;2;28;0;4;26
20180417;03SO;00;RK Basisschool Het Spick;5954BC;BEESEL; 889;Beesel;Limburg;Bo;Rooms-Katholiek;75597;1;9;13;0;0;4;19;3;7;13
20180417;03SR;00;Sint Alfonsusschool;6045AR;ROERMOND; 957;Roermond;Limburg;Bo;Rooms-Katholiek;41692;5;14;5;0;4;12;8;9;8;7
20180417;03ST;00;Basisschool De Wegwijzer;2957SN;NIEUW-LEKKERLAND;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;32631;1;14;2;13;0;2;28;0;8;22
20180417;03SV;00;Basisschool Sint Jozef;6447BE;MERKELBEEK; 881;Onderbanken;Limburg;Bo;Rooms-Katholiek;41516;0;7;0;5;0;0;12;0;8;4
20180417;03SW;00;RK Basisschool Op Weg;5476KL;VORSTENBOSCH;1721;Bernheze;Noord-Brabant;Bo;Rooms-Katholiek;41020;0;8;14;0;1;5;16;0;6;16
20180417;03SY;00;KBs Pius;1391XL;ABCOUDE; 736;De Ronde Venen;Utrecht;Bo;Rooms-Katholiek;70002;1;13;10;0;0;8;16;1;9;14
20180417;03TA;00;Sint Bernardus-School;7256AP;KEIJENBORG;1876;Bronckhorst;Gelderland;Bo;Rooms-Katholiek;50844;0;9;2;18;0;7;22;0;7;22
20180417;03TB;00;Basissch De Langenoord;3828EA;HOOGLAND; 307;Amersfoort;Utrecht;Bo;Rooms-Katholiek;71488;3;19;20;0;0;8;34;0;11;31
20180417;03TC;00;Basisschool Pius X;5342GH;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;3;18;5;0;3;9;14;2;11;13
20180417;03TD;00;Basissch Eben Haezer;8303ZR;EMMELOORD; 171;Noordoostpolder;Flevoland;Bo;Reformatorisch;46152;2;14;15;0;0;1;30;0;10;21
20180417;03TF;00;ISE, Primary div.;5651GC;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41840;0;6;2;13;0;3;18;0;2;19
20180417;03TG;00;Roncalli Basisschool;7038AL;ZEDDAM;1955;Montferland;Gelderland;Bo;Rooms-Katholiek;50844;2;10;15;0;0;3;24;0;9;18
20180417;03TH;00;t Klosterhufke;6653BS;DEEST; 225;Druten;Gelderland;Bo;Rooms-Katholiek;41340;0;1;16;0;0;1;16;0;2;15
20180417;03TJ;00;Regenboogschool;4333BW;MIDDELBURG; 687;Middelburg;Zeeland;Bo;Gereformeerd vrijgemaakt;41646;0;6;10;0;0;2;14;0;4;12
20180417;03TL;00;Basisschool Toermalijn;1521DZ;WORMERVEER; 479;Zaanstad;Noord-Holland;Bo;Samenwerking PC, RK;41251;5;19;15;0;3;14;22;4;14;21
20180417;03TM;00;Sint Jozef;1934EA;EGMOND AAN DEN HOEF; 373;Bergen (NH.);Noord-Holland;Bo;Rooms-Katholiek;73919;1;11;12;4;0;6;22;0;9;19
20180417;03TN;00;Basisschool Elckerlyc;2353RE;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;Bo;Algemeen bijzonder;41324;0;11;0;8;0;2;17;0;1;18
20180417;03TO;00;Basisschool De Paradijsvogel;2114ER;VOGELENZANG; 377;Bloemendaal;Noord-Holland;Bo;Rooms-Katholiek;40775;1;9;0;6;1;2;13;0;5;11
20180417;03TP;00;Bs Ridderhof;3633CA;VREELAND;1904;Stichtse Vecht;Utrecht;Bo;Protestants-Christelijk;70002;0;15;13;0;0;2;26;0;9;19
20180417;03TQ;00;Basisschool Essesteijn;2272EB;VOORBURG;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Algemeen bijzonder;41447;5;29;28;0;1;16;45;0;20;42
20180417;03TR;00;Gaanderwijs;7011BJ;GAANDEREN; 222;Doetinchem;Gelderland;Bo;Rooms-Katholiek;50844;2;14;14;0;0;10;20;2;19;9
20180417;03TS;00;Gideonschool Basisschool;1611WS;BOVENKARSPEL; 532;Stede Broec;Noord-Holland;Bo;Protestants-Christelijk;79874;1;13;2;5;0;9;12;0;11;10
20180417;03TT;00;A Bekemasch v RK Basison;1115VW;DUIVENDRECHT; 437;Ouder-Amstel;Noord-Holland;Bo;Rooms-Katholiek;41023;2;11;15;0;0;6;22;1;10;17
20180417;03TW;00;Basisschool Don Bosco;4453AK;'S-HEERENHOEK; 654;Borsele;Zeeland;Bo;Rooms-Katholiek;73932;1;16;16;0;0;6;27;1;12;20
20180417;03TX;00;Basisschool St Nicolaas;8144RG;LIERDERHOLTHUIS; 177;Raalte;Overijssel;Bo;Rooms-Katholiek;40888;1;3;4;0;0;3;5;0;2;6
20180417;03TY;00;Kath Basissch Spaubeek;6176BZ;SPAUBEEK; 888;Beek;Limburg;Bo;Rooms-Katholiek;83280;2;9;8;0;0;5;14;0;7;12
20180417;03TZ;00;De Doornick;6686AE;DOORNENBURG;1705;Lingewaard;Gelderland;Bo;Rooms-Katholiek;71956;6;6;5;0;1;4;12;10;0;7
