"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"Generatie";"Migratieachtergrond";"Perioden";"Bevolking_1"
"5508";"T001038";"10000";"T001019";"T001040";"H008732";"1996JJ00";"0"
"5509";"T001038";"10000";"T001019";"T001040";"H008732";"1997JJ00";"1"
"5510";"T001038";"10000";"T001019";"T001040";"H008732";"1998JJ00";"1"
"5511";"T001038";"10000";"T001019";"T001040";"H008732";"1999JJ00";"0"
"5512";"T001038";"10000";"T001019";"T001040";"H008732";"2000JJ00";"0"
"5513";"T001038";"10000";"T001019";"T001040";"H008732";"2001JJ00";"0"
"5514";"T001038";"10000";"T001019";"T001040";"H008732";"2002JJ00";"0"
"5515";"T001038";"10000";"T001019";"T001040";"H008732";"2003JJ00";"0"
"5516";"T001038";"10000";"T001019";"T001040";"H008732";"2004JJ00";"0"
"5517";"T001038";"10000";"T001019";"T001040";"H008732";"2005JJ00";"0"
"5518";"T001038";"10000";"T001019";"T001040";"H008732";"2006JJ00";"0"
"5519";"T001038";"10000";"T001019";"T001040";"H008732";"2007JJ00";"0"
"5520";"T001038";"10000";"T001019";"T001040";"H008732";"2008JJ00";"0"
"5521";"T001038";"10000";"T001019";"T001040";"H008732";"2009JJ00";"0"
"5522";"T001038";"10000";"T001019";"T001040";"H008732";"2010JJ00";"0"
"5523";"T001038";"10000";"T001019";"T001040";"H008732";"2011JJ00";"0"
"5524";"T001038";"10000";"T001019";"T001040";"H008732";"2012JJ00";"0"
"5525";"T001038";"10000";"T001019";"T001040";"H008732";"2013JJ00";"0"
"5526";"T001038";"10000";"T001019";"T001040";"H008732";"2014JJ00";"0"
"5527";"T001038";"10000";"T001019";"T001040";"H008732";"2015JJ00";"3"
"5528";"T001038";"10000";"T001019";"T001040";"H008732";"2016JJ00";"3"
"5529";"T001038";"10000";"T001019";"T001040";"H008732";"2017JJ00";"3"
"5530";"T001038";"10000";"T001019";"T001040";"H008732";"2018JJ00";"4"
"5531";"T001038";"10000";"T001019";"T001040";"H008732";"2019JJ00";"5"
"5532";"T001038";"10000";"T001019";"T001040";"H008732";"2020JJ00";"6"
"5533";"T001038";"10000";"T001019";"T001040";"H008732";"2021JJ00";"9"
"5534";"T001038";"10000";"T001019";"T001040";"H008732";"2022JJ00";"13"
"5535";"T001038";"10000";"T001019";"T001040";"H008733";"1996JJ00";"159"
"5536";"T001038";"10000";"T001019";"T001040";"H008733";"1997JJ00";"169"
"5537";"T001038";"10000";"T001019";"T001040";"H008733";"1998JJ00";"174"
"5538";"T001038";"10000";"T001019";"T001040";"H008733";"1999JJ00";"190"
"5539";"T001038";"10000";"T001019";"T001040";"H008733";"2000JJ00";"197"
"5540";"T001038";"10000";"T001019";"T001040";"H008733";"2001JJ00";"197"
"5541";"T001038";"10000";"T001019";"T001040";"H008733";"2002JJ00";"200"
"5542";"T001038";"10000";"T001019";"T001040";"H008733";"2003JJ00";"213"
"5543";"T001038";"10000";"T001019";"T001040";"H008733";"2004JJ00";"221"
"5544";"T001038";"10000";"T001019";"T001040";"H008733";"2005JJ00";"236"
"5545";"T001038";"10000";"T001019";"T001040";"H008733";"2006JJ00";"234"
"5546";"T001038";"10000";"T001019";"T001040";"H008733";"2007JJ00";"229"
"5547";"T001038";"10000";"T001019";"T001040";"H008733";"2008JJ00";"230"
"5548";"T001038";"10000";"T001019";"T001040";"H008733";"2009JJ00";"250"
"5549";"T001038";"10000";"T001019";"T001040";"H008733";"2010JJ00";"256"
"5550";"T001038";"10000";"T001019";"T001040";"H008733";"2011JJ00";"267"
"5551";"T001038";"10000";"T001019";"T001040";"H008733";"2012JJ00";"266"
"5552";"T001038";"10000";"T001019";"T001040";"H008733";"2013JJ00";"267"
"5553";"T001038";"10000";"T001019";"T001040";"H008733";"2014JJ00";"276"
"5554";"T001038";"10000";"T001019";"T001040";"H008733";"2015JJ00";"284"
"5555";"T001038";"10000";"T001019";"T001040";"H008733";"2016JJ00";"280"
"5556";"T001038";"10000";"T001019";"T001040";"H008733";"2017JJ00";"286"
"5557";"T001038";"10000";"T001019";"T001040";"H008733";"2018JJ00";"291"
"5558";"T001038";"10000";"T001019";"T001040";"H008733";"2019JJ00";"295"
"5559";"T001038";"10000";"T001019";"T001040";"H008733";"2020JJ00";"300"
"5560";"T001038";"10000";"T001019";"T001040";"H008733";"2021JJ00";"313"
"5561";"T001038";"10000";"T001019";"T001040";"H008733";"2022JJ00";"332"
"5562";"T001038";"10000";"T001019";"T001040";"H008734";"1996JJ00";"571"
"5563";"T001038";"10000";"T001019";"T001040";"H008734";"1997JJ00";"661"
"5564";"T001038";"10000";"T001019";"T001040";"H008734";"1998JJ00";"651"
"5565";"T001038";"10000";"T001019";"T001040";"H008734";"1999JJ00";"677"
"5566";"T001038";"10000";"T001019";"T001040";"H008734";"2000JJ00";"714"
"5567";"T001038";"10000";"T001019";"T001040";"H008734";"2001JJ00";"761"
"5568";"T001038";"10000";"T001019";"T001040";"H008734";"2002JJ00";"825"
"5569";"T001038";"10000";"T001019";"T001040";"H008734";"2003JJ00";"892"
"5570";"T001038";"10000";"T001019";"T001040";"H008734";"2004JJ00";"903"
"5571";"T001038";"10000";"T001019";"T001040";"H008734";"2005JJ00";"951"
"5572";"T001038";"10000";"T001019";"T001040";"H008734";"2006JJ00";"958"
"5573";"T001038";"10000";"T001019";"T001040";"H008734";"2007JJ00";"985"
"5574";"T001038";"10000";"T001019";"T001040";"H008734";"2008JJ00";"1101"
"5575";"T001038";"10000";"T001019";"T001040";"H008734";"2009JJ00";"1219"
"5576";"T001038";"10000";"T001019";"T001040";"H008734";"2010JJ00";"1424"
"5577";"T001038";"10000";"T001019";"T001040";"H008734";"2011JJ00";"1667"
"5578";"T001038";"10000";"T001019";"T001040";"H008734";"2012JJ00";"1738"
"5579";"T001038";"10000";"T001019";"T001040";"H008734";"2013JJ00";"1798"
"5580";"T001038";"10000";"T001019";"T001040";"H008734";"2014JJ00";"1962"
"5581";"T001038";"10000";"T001019";"T001040";"H008734";"2015JJ00";"2198"
"5582";"T001038";"10000";"T001019";"T001040";"H008734";"2016JJ00";"2606"
"5583";"T001038";"10000";"T001019";"T001040";"H008734";"2017JJ00";"3102"
"5584";"T001038";"10000";"T001019";"T001040";"H008734";"2018JJ00";"3477"
"5585";"T001038";"10000";"T001019";"T001040";"H008734";"2019JJ00";"3817"
"5586";"T001038";"10000";"T001019";"T001040";"H008734";"2020JJ00";"4418"
"5587";"T001038";"10000";"T001019";"T001040";"H008734";"2021JJ00";"4860"
"5588";"T001038";"10000";"T001019";"T001040";"H008734";"2022JJ00";"5568"
"5589";"T001038";"10000";"T001019";"T001040";"H008735";"1996JJ00";"651"
"5590";"T001038";"10000";"T001019";"T001040";"H008735";"1997JJ00";"693"
"5591";"T001038";"10000";"T001019";"T001040";"H008735";"1998JJ00";"746"
"5592";"T001038";"10000";"T001019";"T001040";"H008735";"1999JJ00";"813"
"5593";"T001038";"10000";"T001019";"T001040";"H008735";"2000JJ00";"877"
"5594";"T001038";"10000";"T001019";"T001040";"H008735";"2001JJ00";"940"
"5595";"T001038";"10000";"T001019";"T001040";"H008735";"2002JJ00";"1051"
"5596";"T001038";"10000";"T001019";"T001040";"H008735";"2003JJ00";"1131"
"5597";"T001038";"10000";"T001019";"T001040";"H008735";"2004JJ00";"1207"
"5598";"T001038";"10000";"T001019";"T001040";"H008735";"2005JJ00";"1330"
"5599";"T001038";"10000";"T001019";"T001040";"H008735";"2006JJ00";"1395"
"5600";"T001038";"10000";"T001019";"T001040";"H008735";"2007JJ00";"1418"
"5601";"T001038";"10000";"T001019";"T001040";"H008735";"2008JJ00";"1468"
"5602";"T001038";"10000";"T001019";"T001040";"H008735";"2009JJ00";"1498"
"5603";"T001038";"10000";"T001019";"T001040";"H008735";"2010JJ00";"1568"
"5604";"T001038";"10000";"T001019";"T001040";"H008735";"2011JJ00";"1613"
"5605";"T001038";"10000";"T001019";"T001040";"H008735";"2012JJ00";"1660"
"5606";"T001038";"10000";"T001019";"T001040";"H008735";"2013JJ00";"1721"
"5607";"T001038";"10000";"T001019";"T001040";"H008735";"2014JJ00";"1765"
"5608";"T001038";"10000";"T001019";"T001040";"H008735";"2015JJ00";"1770"
"5609";"T001038";"10000";"T001019";"T001040";"H008735";"2016JJ00";"1831"
"5610";"T001038";"10000";"T001019";"T001040";"H008735";"2017JJ00";"1878"
"5611";"T001038";"10000";"T001019";"T001040";"H008735";"2018JJ00";"1933"
"5612";"T001038";"10000";"T001019";"T001040";"H008735";"2019JJ00";"2020"
"5613";"T001038";"10000";"T001019";"T001040";"H008735";"2020JJ00";"2108"
"5614";"T001038";"10000";"T001019";"T001040";"H008735";"2021JJ00";"2164"
"5615";"T001038";"10000";"T001019";"T001040";"H008735";"2022JJ00";"2266"
"5616";"T001038";"10000";"T001019";"T001040";"H008736";"1996JJ00";
"5617";"T001038";"10000";"T001019";"T001040";"H008736";"1997JJ00";
"5618";"T001038";"10000";"T001019";"T001040";"H008736";"1998JJ00";
"5619";"T001038";"10000";"T001019";"T001040";"H008736";"1999JJ00";
"5620";"T001038";"10000";"T001019";"T001040";"H008736";"2000JJ00";
"5621";"T001038";"10000";"T001019";"T001040";"H008736";"2001JJ00";
"5622";"T001038";"10000";"T001019";"T001040";"H008736";"2002JJ00";
"5623";"T001038";"10000";"T001019";"T001040";"H008736";"2003JJ00";
"5624";"T001038";"10000";"T001019";"T001040";"H008736";"2004JJ00";
"5625";"T001038";"10000";"T001019";"T001040";"H008736";"2005JJ00";
"5626";"T001038";"10000";"T001019";"T001040";"H008736";"2006JJ00";
"5627";"T001038";"10000";"T001019";"T001040";"H008736";"2007JJ00";"0"
"5628";"T001038";"10000";"T001019";"T001040";"H008736";"2008JJ00";"7"
"5629";"T001038";"10000";"T001019";"T001040";"H008736";"2009JJ00";"15"
"5630";"T001038";"10000";"T001019";"T001040";"H008736";"2010JJ00";"23"
"5631";"T001038";"10000";"T001019";"T001040";"H008736";"2011JJ00";"39"
"5632";"T001038";"10000";"T001019";"T001040";"H008736";"2012JJ00";"50"
"5633";"T001038";"10000";"T001019";"T001040";"H008736";"2013JJ00";"73"
"5634";"T001038";"10000";"T001019";"T001040";"H008736";"2014JJ00";"98"
"5635";"T001038";"10000";"T001019";"T001040";"H008736";"2015JJ00";"125"
"5636";"T001038";"10000";"T001019";"T001040";"H008736";"2016JJ00";"162"
"5637";"T001038";"10000";"T001019";"T001040";"H008736";"2017JJ00";"197"
"5638";"T001038";"10000";"T001019";"T001040";"H008736";"2018JJ00";"236"
"5639";"T001038";"10000";"T001019";"T001040";"H008736";"2019JJ00";"306"
"5640";"T001038";"10000";"T001019";"T001040";"H008736";"2020JJ00";"370"
"5641";"T001038";"10000";"T001019";"T001040";"H008736";"2021JJ00";"19032"
"5642";"T001038";"10000";"T001019";"T001040";"H008736";"2022JJ00";"19361"
"5643";"T001038";"10000";"T001019";"T001040";"H008737";"1996JJ00";
"5644";"T001038";"10000";"T001019";"T001040";"H008737";"1997JJ00";
"5645";"T001038";"10000";"T001019";"T001040";"H008737";"1998JJ00";
"5646";"T001038";"10000";"T001019";"T001040";"H008737";"1999JJ00";
"5647";"T001038";"10000";"T001019";"T001040";"H008737";"2000JJ00";
"5648";"T001038";"10000";"T001019";"T001040";"H008737";"2001JJ00";
"5649";"T001038";"10000";"T001019";"T001040";"H008737";"2002JJ00";
"5650";"T001038";"10000";"T001019";"T001040";"H008737";"2003JJ00";
"5651";"T001038";"10000";"T001019";"T001040";"H008737";"2004JJ00";"778"
"5652";"T001038";"10000";"T001019";"T001040";"H008737";"2005JJ00";"732"
"5653";"T001038";"10000";"T001019";"T001040";"H008737";"2006JJ00";"707"
"5654";"T001038";"10000";"T001019";"T001040";"H008737";"2007JJ00";"711"
"5655";"T001038";"10000";"T001019";"T001040";"H008737";"2008JJ00";"728"
"5656";"T001038";"10000";"T001019";"T001040";"H008737";"2009JJ00";"736"
"5657";"T001038";"10000";"T001019";"T001040";"H008737";"2010JJ00";"758"
"5658";"T001038";"10000";"T001019";"T001040";"H008737";"2011JJ00";"769"
"5659";"T001038";"10000";"T001019";"T001040";"H008737";"2012JJ00";"772"
"5660";"T001038";"10000";"T001019";"T001040";"H008737";"2013JJ00";"790"
"5661";"T001038";"10000";"T001019";"T001040";"H008737";"2014JJ00";"805"
"5662";"T001038";"10000";"T001019";"T001040";"H008737";"2015JJ00";"821"
"5663";"T001038";"10000";"T001019";"T001040";"H008737";"2016JJ00";"860"
"5664";"T001038";"10000";"T001019";"T001040";"H008737";"2017JJ00";"926"
"5665";"T001038";"10000";"T001019";"T001040";"H008737";"2018JJ00";"982"
"5666";"T001038";"10000";"T001019";"T001040";"H008737";"2019JJ00";"1094"
"5667";"T001038";"10000";"T001019";"T001040";"H008737";"2020JJ00";"1280"
"5668";"T001038";"10000";"T001019";"T001040";"H008737";"2021JJ00";"0"
"5669";"T001038";"10000";"T001019";"T001040";"H008737";"2022JJ00";"0"
"5670";"T001038";"10000";"T001019";"T001040";"H008738";"1996JJ00";"96"
"5671";"T001038";"10000";"T001019";"T001040";"H008738";"1997JJ00";"92"
"5672";"T001038";"10000";"T001019";"T001040";"H008738";"1998JJ00";"95"
"5673";"T001038";"10000";"T001019";"T001040";"H008738";"1999JJ00";"98"
"5674";"T001038";"10000";"T001019";"T001040";"H008738";"2000JJ00";"98"
"5675";"T001038";"10000";"T001019";"T001040";"H008738";"2001JJ00";"105"
"5676";"T001038";"10000";"T001019";"T001040";"H008738";"2002JJ00";"103"
"5677";"T001038";"10000";"T001019";"T001040";"H008738";"2003JJ00";"101"
"5678";"T001038";"10000";"T001019";"T001040";"H008738";"2004JJ00";"104"
"5679";"T001038";"10000";"T001019";"T001040";"H008738";"2005JJ00";"103"
"5680";"T001038";"10000";"T001019";"T001040";"H008738";"2006JJ00";"106"
"5681";"T001038";"10000";"T001019";"T001040";"H008738";"2007JJ00";"106"
"5682";"T001038";"10000";"T001019";"T001040";"H008738";"2008JJ00";"116"
"5683";"T001038";"10000";"T001019";"T001040";"H008738";"2009JJ00";"119"
"5684";"T001038";"10000";"T001019";"T001040";"H008738";"2010JJ00";"119"
"5685";"T001038";"10000";"T001019";"T001040";"H008738";"2011JJ00";"122"
"5686";"T001038";"10000";"T001019";"T001040";"H008738";"2012JJ00";"119"
"5687";"T001038";"10000";"T001019";"T001040";"H008738";"2013JJ00";"122"
"5688";"T001038";"10000";"T001019";"T001040";"H008738";"2014JJ00";"120"
"5689";"T001038";"10000";"T001019";"T001040";"H008738";"2015JJ00";"122"
"5690";"T001038";"10000";"T001019";"T001040";"H008738";"2016JJ00";"125"
"5691";"T001038";"10000";"T001019";"T001040";"H008738";"2017JJ00";"124"
"5692";"T001038";"10000";"T001019";"T001040";"H008738";"2018JJ00";"131"
"5693";"T001038";"10000";"T001019";"T001040";"H008738";"2019JJ00";"130"
"5694";"T001038";"10000";"T001019";"T001040";"H008738";"2020JJ00";"130"
"5695";"T001038";"10000";"T001019";"T001040";"H008738";"2021JJ00";"129"
"5696";"T001038";"10000";"T001019";"T001040";"H008738";"2022JJ00";"138"
"5697";"T001038";"10000";"T001019";"T001040";"H008739";"1996JJ00";"364"
"5698";"T001038";"10000";"T001019";"T001040";"H008739";"1997JJ00";"537"
"5699";"T001038";"10000";"T001019";"T001040";"H008739";"1998JJ00";"722"
"5700";"T001038";"10000";"T001019";"T001040";"H008739";"1999JJ00";"978"
"5701";"T001038";"10000";"T001019";"T001040";"H008739";"2000JJ00";"1432"
"5702";"T001038";"10000";"T001019";"T001040";"H008739";"2001JJ00";"2284"
"5703";"T001038";"10000";"T001019";"T001040";"H008739";"2002JJ00";"3945"
"5704";"T001038";"10000";"T001019";"T001040";"H008739";"2003JJ00";"6031"
"5705";"T001038";"10000";"T001019";"T001040";"H008739";"2004JJ00";"6540"
"5706";"T001038";"10000";"T001019";"T001040";"H008739";"2005JJ00";"6507"
"5707";"T001038";"10000";"T001019";"T001040";"H008739";"2006JJ00";"6177"
"5708";"T001038";"10000";"T001019";"T001040";"H008739";"2007JJ00";"5978"
"5709";"T001038";"10000";"T001019";"T001040";"H008739";"2008JJ00";"5916"
"5710";"T001038";"10000";"T001019";"T001040";"H008739";"2009JJ00";"6008"
"5711";"T001038";"10000";"T001019";"T001040";"H008739";"2010JJ00";"5998"
"5712";"T001038";"10000";"T001019";"T001040";"H008739";"2011JJ00";"6030"
"5713";"T001038";"10000";"T001019";"T001040";"H008739";"2012JJ00";"5971"
"5714";"T001038";"10000";"T001019";"T001040";"H008739";"2013JJ00";"6008"
"5715";"T001038";"10000";"T001019";"T001040";"H008739";"2014JJ00";"5977"
"5716";"T001038";"10000";"T001019";"T001040";"H008739";"2015JJ00";"5905"
"5717";"T001038";"10000";"T001019";"T001040";"H008739";"2016JJ00";"5776"
"5718";"T001038";"10000";"T001019";"T001040";"H008739";"2017JJ00";"5661"
"5719";"T001038";"10000";"T001019";"T001040";"H008739";"2018JJ00";"5606"
"5720";"T001038";"10000";"T001019";"T001040";"H008739";"2019JJ00";"5639"
"5721";"T001038";"10000";"T001019";"T001040";"H008739";"2020JJ00";"5755"
"5722";"T001038";"10000";"T001019";"T001040";"H008739";"2021JJ00";"5869"
"5723";"T001038";"10000";"T001019";"T001040";"H008739";"2022JJ00";"5979"
"5724";"T001038";"10000";"T001019";"T001040";"H008740";"1996JJ00";"3523"
"5725";"T001038";"10000";"T001019";"T001040";"H008740";"1997JJ00";"3578"
"5726";"T001038";"10000";"T001019";"T001040";"H008740";"1998JJ00";"3597"
"5727";"T001038";"10000";"T001019";"T001040";"H008740";"1999JJ00";"3634"
"5728";"T001038";"10000";"T001019";"T001040";"H008740";"2000JJ00";"3732"
"5729";"T001038";"10000";"T001019";"T001040";"H008740";"2001JJ00";"3774"
"5730";"T001038";"10000";"T001019";"T001040";"H008740";"2002JJ00";"3854"
"5731";"T001038";"10000";"T001019";"T001040";"H008740";"2003JJ00";"3973"
"5732";"T001038";"10000";"T001019";"T001040";"H008740";"2004JJ00";"4055"
"5733";"T001038";"10000";"T001019";"T001040";"H008740";"2005JJ00";"4108"
"5734";"T001038";"10000";"T001019";"T001040";"H008740";"2006JJ00";"4203"
"5735";"T001038";"10000";"T001019";"T001040";"H008740";"2007JJ00";"4237"
"5736";"T001038";"10000";"T001019";"T001040";"H008740";"2008JJ00";"4238"
"5737";"T001038";"10000";"T001019";"T001040";"H008740";"2009JJ00";"4353"
"5738";"T001038";"10000";"T001019";"T001040";"H008740";"2010JJ00";"4419"
"5739";"T001038";"10000";"T001019";"T001040";"H008740";"2011JJ00";"4490"
"5740";"T001038";"10000";"T001019";"T001040";"H008740";"2012JJ00";"4569"
"5741";"T001038";"10000";"T001019";"T001040";"H008740";"2013JJ00";"4694"
"5742";"T001038";"10000";"T001019";"T001040";"H008740";"2014JJ00";"4782"
"5743";"T001038";"10000";"T001019";"T001040";"H008740";"2015JJ00";"4912"
"5744";"T001038";"10000";"T001019";"T001040";"H008740";"2016JJ00";"4999"
"5745";"T001038";"10000";"T001019";"T001040";"H008740";"2017JJ00";"5169"
"5746";"T001038";"10000";"T001019";"T001040";"H008740";"2018JJ00";"5317"
"5747";"T001038";"10000";"T001019";"T001040";"H008740";"2019JJ00";"5468"
"5748";"T001038";"10000";"T001019";"T001040";"H008740";"2020JJ00";"5538"
"5749";"T001038";"10000";"T001019";"T001040";"H008740";"2021JJ00";"5498"
"5750";"T001038";"10000";"T001019";"T001040";"H008740";"2022JJ00";"5617"
"5751";"T001038";"10000";"T001019";"T001040";"H008741";"1996JJ00";"6"
"5752";"T001038";"10000";"T001019";"T001040";"H008741";"1997JJ00";"6"
"5753";"T001038";"10000";"T001019";"T001040";"H008741";"1998JJ00";"6"
"5754";"T001038";"10000";"T001019";"T001040";"H008741";"1999JJ00";"6"
"5755";"T001038";"10000";"T001019";"T001040";"H008741";"2000JJ00";"6"
"5756";"T001038";"10000";"T001019";"T001040";"H008741";"2001JJ00";"6"
"5757";"T001038";"10000";"T001019";"T001040";"H008741";"2002JJ00";"6"
"5758";"T001038";"10000";"T001019";"T001040";"H008741";"2003JJ00";"8"
"5759";"T001038";"10000";"T001019";"T001040";"H008741";"2004JJ00";"8"
"5760";"T001038";"10000";"T001019";"T001040";"H008741";"2005JJ00";"8"
"5761";"T001038";"10000";"T001019";"T001040";"H008741";"2006JJ00";"8"
"5762";"T001038";"10000";"T001019";"T001040";"H008741";"2007JJ00";"8"
"5763";"T001038";"10000";"T001019";"T001040";"H008741";"2008JJ00";"8"
"5764";"T001038";"10000";"T001019";"T001040";"H008741";"2009JJ00";"9"
"5765";"T001038";"10000";"T001019";"T001040";"H008741";"2010JJ00";"8"
"5766";"T001038";"10000";"T001019";"T001040";"H008741";"2011JJ00";"8"
"5767";"T001038";"10000";"T001019";"T001040";"H008741";"2012JJ00";"8"
"5768";"T001038";"10000";"T001019";"T001040";"H008741";"2013JJ00";"8"
"5769";"T001038";"10000";"T001019";"T001040";"H008741";"2014JJ00";"8"
"5770";"T001038";"10000";"T001019";"T001040";"H008741";"2015JJ00";"9"
"5771";"T001038";"10000";"T001019";"T001040";"H008741";"2016JJ00";"8"
"5772";"T001038";"10000";"T001019";"T001040";"H008741";"2017JJ00";"8"
"5773";"T001038";"10000";"T001019";"T001040";"H008741";"2018JJ00";"8"
"5774";"T001038";"10000";"T001019";"T001040";"H008741";"2019JJ00";"8"
"5775";"T001038";"10000";"T001019";"T001040";"H008741";"2020JJ00";"8"
"5776";"T001038";"10000";"T001019";"T001040";"H008741";"2021JJ00";"8"
"5777";"T001038";"10000";"T001019";"T001040";"H008741";"2022JJ00";"8"
"5778";"T001038";"10000";"T001019";"T001040";"H008742";"1996JJ00";"25"
"5779";"T001038";"10000";"T001019";"T001040";"H008742";"1997JJ00";"29"
"5780";"T001038";"10000";"T001019";"T001040";"H008742";"1998JJ00";"34"
"5781";"T001038";"10000";"T001019";"T001040";"H008742";"1999JJ00";"41"
